2004,1,3,3,17.04,17.996,18.04,17.04,18,17.04,17786,17784,17786,1.1042,330.37,300.49,293.32,2993.3,2993.3,2993.3,250.32,219.68,216.26,7136.8,7142.6,7260.4,305.06,276.12,260.46,1140.2,1140.2,1140.3,300.57,270.72,270.97,1353.5,1351.9,1363.5
2004,1,3,4,16.74,16.895,17.74,16.74,17,16.74,17110,16866,17110,0.95625,428.48,426.88,383.59,2777.8,2777.8,2777.8,327.27,323.52,290.23,7363.5,7263.2,7094.1,407.49,412.49,355.09,1121.1,1121,1121.2,401.64,396.17,363.76,1309.6,1239.6,1309.6
2004,1,3,5,16.76,16.996,17.76,16.77,17,16.77,16636,16455,16636,1.1042,477.89,475.84,427.78,2557.3,2557.3,2557.3,366.2,359.33,327.68,7452.5,7452.5,6988.6,458.95,462.66,401.65,1101.2,1101.2,1101.4,453.85,448.01,410.94,1305.6,1249.6,1305.6
2004,1,3,6,15.06,15.931,16.06,15.06,15.931,15.06,16259,16259,16259,0.87087,497.31,482.33,485,2545.1,2545.1,2545.1,387.63,372.63,377.28,7420.6,7420.6,7357.6,491,477.07,473.98,1101.1,1101.1,1101.2,478.77,463.55,470.93,1169.6,1169.6,1219.6
2004,1,3,7,15.06,15.931,16.06,15.06,15.931,15.06,16382,16382,16382,0.87087,474.66,459.69,464.55,2649,2649,2649,384.16,369.25,373.89,7416.7,7416.7,7348.7,468.35,454.43,453.53,1101.2,1101.2,1101.3,459.56,444.35,453.85,1191.9,1191.9,1221.9
2004,1,3,8,15.06,15.931,16.06,15.06,15.931,15.06,16672,16672,16672,0.87087,485.89,470.88,474.69,2786.8,2786.8,2786.8,382.9,367.81,374.42,7482.5,7482.5,7414.5,481.47,467.42,466.96,1101.2,1101.2,1101.3,476.06,460.75,470.24,1263.6,1263.6,1293.6
2004,1,3,9,16.84,16.796,17.84,16.84,17,16.84,17531,17229,17531,0.95623,404.82,407.91,359.64,2956,2896.3,2956,355.05,355.05,315.23,7497.9,7401.8,7207.7,417.45,425.61,365.91,1151.5,1151.4,1151.6,429.42,429.04,386.89,1459.9,1438.9,1459.9
2004,1,3,10,21.52,22.459,22.52,21.52,22.459,21.52,18628,18628,18628,0.93876,191.44,184.9,192.73,3131,3131,3131,163.62,155.84,160.96,7612.9,7612.9,7612.9,189.46,183.31,199.02,1325.7,1325.7,1355.7,230.12,223.83,239.86,1469,1469,1469
2004,1,3,11,23,23.913,24,23,23.913,23,21357,21357,21357,0.92265,239.11,236.92,226.93,4784.8,4784.8,4784.8,185.33,183.05,196.93,8224.9,8344.9,8344.9,252.43,249.96,264.59,1379.7,1379.7,1589.7,292.28,290.18,300.21,1481.9,1481.9,1431.9
2004,1,3,12,24.03,24.953,25.03,24.03,24.953,24.03,22575,22575,22575,0.92265,215.09,213.28,179.5,4994.9,4994.9,4994.9,179.41,178.31,190.28,8761.5,8761.5,8881.5,253.67,251.72,247.74,1539.2,1539.2,1539.2,282.17,280.76,270.68,1431.9,1431.9,1431.9
